,_id,formhub/uuid,start,end,group_ow7qd27/Name_of_school,group_ow7qd27/Ownership_of_school,group_ow7qd27/Category_of_school,group_ow7qd27/Type_of_school,group_ow7qd27/Sex_of_participant,group_ow7qd27/Age_of_participant,group_ow7qd27/Level_of_study,group_ow7qd27/Subject_for_assessment,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_presents_y_and_systematically,group_da25q48/What_are_your_percep_s_teaching_knowledge/The_teacher_usually_ives_before_teaching,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_collects_ow_we_want_to_learn,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_guides_u_g_materials_and_read,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_writes_l_and_give_us_to_copy,group_da25q48/What_are_your_percep_s_teaching_knowledge/We_are_involved_in_d_ng_local_environment,group_da25q48/What_are_your_percep_s_teaching_knowledge/The_teachers_spends_explaining_concepts,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_gives_a_with_clear_guidance,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_uses_rel_litate_understanding,group_da25q48/What_are_your_percep_s_teaching_knowledge/I_usually_see_a_link_class_with_real_life,group_da25q48/What_are_your_percep_s_teaching_knowledge/I_can_easily_approac_upport_after_classes,group_da25q48/What_are_your_percep_s_teaching_knowledge/The_content_learnt_i_bject_is_interesting,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_mixes_En_o_help_us_understand,group_da25q48/What_are_your_percep_s_teaching_knowledge/The_teacher_blends_w_g_and_online_classes,group_da25q48/What_are_your_percep_s_teaching_knowledge/Our_teacher_helps_us_e_learning_materials,group_da25q48/What_are_your_percep_s_teaching_knowledge/My_teacher_is_compet_o_run_online_session,group_da25q48/What_are_your_percep_s_teaching_knowledge/The_teacher_helps_us_mputer_learning_Apps,group_da25q48/What_are_your_percep_to_assess_the_lesson/We_are_given_assignm_lesson_s_objectives,group_da25q48/What_are_your_percep_to_assess_the_lesson/The_teacher_uses_mul_tasks_in_the_lesson,group_da25q48/What_are_your_percep_to_assess_the_lesson/Assessment_tasks_giv_real_life_situations,group_da25q48/What_are_your_percep_to_assess_the_lesson/We_are_informed_abou_nt_tasks_to_be_given,group_da25q48/What_are_your_percep_to_assess_the_lesson/Instructions_for_ass_asks_are_clear_to_me,group_da25q48/What_are_your_percep_to_assess_the_lesson/The_teacher_provides_fter_exams_and_tests,group_da25q48/What_are_your_percep_to_assess_the_lesson/The_teacher_gives_ti_to_improve_learning,group_da25q48/What_is_your_teacher_on_and_gender_equity/Our_teacher_directs_s_to_boys_than_girls,group_da25q48/What_is_your_teacher_on_and_gender_equity/Girls_are_the_most_f_ass_compared_to_boys,group_da25q48/What_is_your_teacher_on_and_gender_equity/Our_teacher_sometime_age_against_students,group_da25q48/What_is_your_teacher_on_and_gender_equity/I_would_perform_bett_chances_to_practice,group_da25q48/What_is_your_teacher_on_and_gender_equity/Students_with_specia_en_special_attention,group_da25q48/What_is_your_teacher_on_and_gender_equity/Our_teacher_offers_i_ts_with_disabilities,group_da25q48/What_is_your_teacher_on_and_gender_equity/Low_and_high_achieve_ged_to_work_together,group_da25q48/What_is_your_teacher_on_and_gender_equity/Our_teacher_takes_ca_al_social_well_being,group_da25q48/What_is_your_teacher_on_and_gender_equity/Our_teacher_has_a_ca_attitude_to_students,group_da25q48/What_is_your_teacher_on_and_gender_equity/Teacher_exposes_us_t_oster_our_creativity,group_da25q48/What_is_your_teacher_on_and_gender_equity/Teacher_s_instructio_tween_girls_and_boys,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_lesson_helps_me_country_and_value_it,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_enabled_working_with_others,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_provided_d_my_thinking_skills,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_equipped_day_to_day_problems,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_enabled_for_my_future_career,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_encourag_e_and_try_new_things,group_wf3zl05/To_what_extent_does_ng_and_future_career/The_teacher_helped_m_technological_tools,group_wf3zl05/Any_other_comments_on_this,group_qn2ae21/What_factors_have_af_ning_in_this_subject/We_learn_too_many_st_short_period_of_time,group_qn2ae21/What_factors_have_af_ning_in_this_subject/There_are_a_lot_of_t_e_me_not_concentrate,group_qn2ae21/What_factors_have_af_ning_in_this_subject/Our_teacher_is_neith_ive_nor_approachable,group_qn2ae21/What_factors_have_af_ning_in_this_subject/The_teaching_style_m_ficult_to_understand,group_qn2ae21/What_factors_have_af_ning_in_this_subject/The_teacher_don_t_co_earning_difficulties,group_qn2ae21/What_factors_have_af_ning_in_this_subject/There_is_shortage_of_reading_materials,group_qn2ae21/What_factors_have_af_ning_in_this_subject/There_is_no_access_t_d_related_facilities,group_qn2ae21/What_factors_have_af_ning_in_this_subject/There_are_no_enough_the_lessons_we_learn,group_qn2ae21/What_factors_have_af_ning_in_this_subject/The_teacher_has_nega_s_students_learning,group_qn2ae21/List_any_other_facto_affect_your_learning,group_qn2ae21/In_your_opinion_wha_learning_competences,__version__,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,group_qn2ae21/What_factors_have_af_ning_in_this_subject/What_factors_have_af_ning_in_this_subject_header,group_da25q48/What_are_your_percep_to_assess_the_lesson/What_are_your_percep_to_assess_the_lesson_header
21,225161774,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T20:59:58.952+03:00,2021-10-21T21:04:03.897+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,female,16_20,form_three,mathematics,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_disagree,disagree,strongly_disagree,strongly_agree,agree,agree,strongly_agree,agree,strongly_agree,agree,strongly_disagree,agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,Our teacher is the best,no,no,no,no,no,yes,yes,no,no,The technology is not well advanced in learning activities,"Our teacher is good the way he is, he should not change",v5qpaMybKZaNr7HvESn8Rj,uuid:a3b2ec30-c617-47b3-9f6d-8a9abc064c0e,agogUcQmdhjWi8cjGrBBwU,a3b2ec30-c617-47b3-9f6d-8a9abc064c0e,[],submitted_via_web,"[None, None]",2021-10-21 18:04:17,[],[],{},,,
22,225163281,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:04:04.191+03:00,2021-10-21T21:10:03.370+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,female,16_20,form_three,english,strongly_agree,disagree,disagree,strongly_agree,strongly_agree,disagree,disagree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_disagree,agree,strongly_disagree,strongly_disagree,strongly_agree,agree,agree,strongly_disagree,strongly_agree,agree,agree,disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,agree,agree,agree,agree,agree,None,yes,no,no,no,no,yes,yes,no,no,There are no technological means for studying,He should atleast change a few things but at some things he should remain the same,v5qpaMybKZaNr7HvESn8Rj,uuid:abf271e7-6726-4300-8fd9-117630fdde5e,agogUcQmdhjWi8cjGrBBwU,abf271e7-6726-4300-8fd9-117630fdde5e,[],submitted_via_web,"[None, None]",2021-10-21 18:10:17,[],[],{},,,
23,225163813,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:03:07.286+03:00,2021-10-21T21:11:25.523+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,male,16_20,form_four,physics,strongly_agree,strongly_agree,disagree,disagree,strongly_agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,disagree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,None,no,no,no,no,no,yes,yes,no,no,Lack of equipment,None,v5qpaMybKZaNr7HvESn8Rj,uuid:4503fbf7-2d95-4951-b724-b05cdffdca96,agogUcQmdhjWi8cjGrBBwU,4503fbf7-2d95-4951-b724-b05cdffdca96,[],submitted_via_web,"[None, None]",2021-10-21 18:11:34,[],[],{},,,
24,225164423,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:10:03.700+03:00,2021-10-21T21:13:26.061+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,male,16_20,form_four,geography,strongly_agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,disagree,agree,strongly_disagree,strongly_agree,agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,agree,agree,agree,strongly_agree,disagree,agree,None,yes,yes,no,no,no,no,yes,yes,no,Lack of cooperation among students and teachers,Teachers must encourage more practice,v5qpaMybKZaNr7HvESn8Rj,uuid:11db83e3-33d3-4c58-b60e-96ff8d75bfa6,agogUcQmdhjWi8cjGrBBwU,11db83e3-33d3-4c58-b60e-96ff8d75bfa6,[],submitted_via_web,"[None, None]",2021-10-21 18:13:39,[],[],{},,,
25,225165855,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:13:26.327+03:00,2021-10-21T21:17:41.964+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,male,16_20,form_four,english,agree,agree,strongly_disagree,strongly_agree,agree,strongly_disagree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,disagree,agree,agree,disagree,agree,agree,agree,strongly_disagree,disagree,strongly_disagree,agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_agree,agree,strongly_disagree,disagree,strongly_agree,agree,agree,strongly_agree,disagree,option,None,no,no,no,no,no,no,no,no,no,"Internet accessibility, proper timetable",I want my teacher to instruct me more on how to answer the questions accordingly,v5qpaMybKZaNr7HvESn8Rj,uuid:a9c62ea5-b6dc-46a9-88a5-080aaa067ad0,agogUcQmdhjWi8cjGrBBwU,a9c62ea5-b6dc-46a9-88a5-080aaa067ad0,[],submitted_via_web,"[None, None]",2021-10-21 18:17:54,[],[],{},,,
26,225166516,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:11:25.938+03:00,2021-10-21T21:20:00.820+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,male,16_20,form_four,physics,agree,disagree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,agree,disagree,agree,disagree,strongly_agree,agree,agree,strongly_agree,agree,agree,agree,disagree,strongly_disagree,agree,strongly_agree,agree,agree,agree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,None,yes,no,no,no,no,no,yes,no,no,Many stuffs within a short period of time,To introduce good ways that make student to understand better,v5qpaMybKZaNr7HvESn8Rj,uuid:ffcb4240-904a-4f6f-a52e-cb25bc492ad0,agogUcQmdhjWi8cjGrBBwU,ffcb4240-904a-4f6f-a52e-cb25bc492ad0,[],submitted_via_web,"[None, None]",2021-10-21 18:20:09,[],[],{},,,
27,225166915,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:17:42.247+03:00,2021-10-21T21:21:30.283+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,male,16_20,form_four,english,agree,disagree,disagree,agree,agree,strongly_disagree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,agree,strongly_agree,disagree,agree,strongly_agree,disagree,agree,agree,agree,disagree,strongly_agree,strongly_agree,agree,None,no,yes,no,no,no,no,yes,no,no,Corporal punishment,Should reduce the rate of assignment for students to have time to revise,v5qpaMybKZaNr7HvESn8Rj,uuid:fe4fbf0a-b586-4d5f-8595-1ba24b94ad19,agogUcQmdhjWi8cjGrBBwU,fe4fbf0a-b586-4d5f-8595-1ba24b94ad19,[],submitted_via_web,"[None, None]",2021-10-21 18:21:43,[],[],{},,,
28,225167823,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:21:30.562+03:00,2021-10-21T21:24:34.345+03:00,DYCC YEMEN SECONDARY SCHOOL,private,day_school,girls_and_boys,male,16_20,form_four,geography,strongly_agree,agree,agree,strongly_agree,agree,agree,agree,agree,agree,agree,strongly_agree,agree,strongly_agree,agree,strongly_disagree,disagree,strongly_disagree,agree,agree,agree,agree,strongly_agree,agree,agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_disagree,agree,agree,agree,agree,strongly_agree,agree,agree,None,no,no,no,no,no,no,yes,yes,no,Noises from the outside compound,The teacher should give enough practices for the lessons we learn,v5qpaMybKZaNr7HvESn8Rj,uuid:117062a0-fbc4-401a-86ab-387ce10ba3a4,agogUcQmdhjWi8cjGrBBwU,117062a0-fbc4-401a-86ab-387ce10ba3a4,[],submitted_via_web,"[None, None]",2021-10-21 18:24:47,[],[],{},,,
29,225169116,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:20:01.265+03:00,2021-10-21T21:30:13.361+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,physics,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,disagree,agree,agree,agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,disagree,agree,agree,disagree,agree,agree,disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,disagree,agree,agree,strongly_disagree,disagree,strongly_disagree,disagree,agree,agree,agree,agree,disagree,agree,None comments,yes,yes,no,yes,no,no,yes,no,no,Nery short materials,To work hard teaching  for improvement of student in education,v5qpaMybKZaNr7HvESn8Rj,uuid:aa22631b-141c-42e5-a072-b1511ec7f2db,agogUcQmdhjWi8cjGrBBwU,aa22631b-141c-42e5-a072-b1511ec7f2db,[],submitted_via_web,"[None, None]",2021-10-21 18:30:22,[],[],{},,,
30,225170418,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:30:13.819+03:00,2021-10-21T21:36:51.035+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,male,16_20,form_four,english,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,None,yes,no,no,no,no,yes,yes,no,no,No any factors that affect my learning,He should increase activities,v5qpaMybKZaNr7HvESn8Rj,uuid:49adec10-16c1-4fb2-8bd1-3677dda45fa0,agogUcQmdhjWi8cjGrBBwU,49adec10-16c1-4fb2-8bd1-3677dda45fa0,[],submitted_via_web,"[None, None]",2021-10-21 18:36:59,[],[],{},,,
31,225172296,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:36:51.558+03:00,2021-10-21T21:44:52.980+03:00,wAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,male,16_20,form_four,english,strongly_agree,disagree,disagree,agree,agree,strongly_disagree,agree,strongly_agree,agree,strongly_agree,agree,agree,strongly_agree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,strongly_disagree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,None,no,no,no,no,no,yes,yes,yes,no,Remidial time start early this affect my learnings,Give more practiase and provide more competion,v5qpaMybKZaNr7HvESn8Rj,uuid:37ffc5cf-83d9-45c1-a06d-e8cb54d3ddb7,agogUcQmdhjWi8cjGrBBwU,37ffc5cf-83d9-45c1-a06d-e8cb54d3ddb7,[],submitted_via_web,"[None, None]",2021-10-21 18:45:00,[],[],{},,,
32,225174202,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:44:53.505+03:00,2021-10-21T21:51:19.007+03:00,WAILES SECNDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,english,agree,agree,disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_disagree,strongly_disagree,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,agree,option,agree,agree,agree,strongly_agree,strongly_agree,option,None,yes,no,no,yes,no,yes,yes,yes,yes,No factor,None,v5qpaMybKZaNr7HvESn8Rj,uuid:53ea6ec0-01a1-42be-83fe-5da8e6aba7c2,agogUcQmdhjWi8cjGrBBwU,53ea6ec0-01a1-42be-83fe-5da8e6aba7c2,[],submitted_via_web,"[None, None]",2021-10-21 18:51:27,[],[],{},,,
33,225175901,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:51:19.609+03:00,2021-10-21T21:58:46.099+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,physics,disagree,strongly_agree,disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,disagree,None,yes,no,yes,yes,yes,yes,yes,no,yes,No comment all factor already mentioned,The teaching style should be supportive and approchable,v5qpaMybKZaNr7HvESn8Rj,uuid:03267f03-6cfe-4646-af4f-241fcccab618,agogUcQmdhjWi8cjGrBBwU,03267f03-6cfe-4646-af4f-241fcccab618,[],submitted_via_web,"[None, None]",2021-10-21 18:58:49,[],[],{},,,
34,225181921,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:58:46.442+03:00,2021-10-21T22:23:26.392+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,geography,agree,strongly_agree,disagree,agree,strongly_agree,disagree,agree,agree,agree,agree,agree,strongly_agree,agree,disagree,agree,disagree,disagree,agree,agree,agree,strongly_agree,strongly_agree,agree,agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,agree,agree,agree,agree,agree,strongly_disagree,strongly_agree,agree,agree,agree,strongly_agree,strongly_agree,agree,None,no,no,no,no,no,yes,yes,yes,no,Most of our classes are not good,He should increase different task especially past paper,v5qpaMybKZaNr7HvESn8Rj,uuid:55ed5864-7c8b-4dd9-884f-e6b6d1e0ffc8,agogUcQmdhjWi8cjGrBBwU,55ed5864-7c8b-4dd9-884f-e6b6d1e0ffc8,[],submitted_via_web,"[None, None]",2021-10-21 19:23:40,[],[],{},,,
35,225182086,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T21:24:34.615+03:00,2021-10-21T22:23:57.135+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,physics,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,agree,strongly_agree,agree,agree,disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,disagree,agree,disagree,disagree,strongly_disagree,agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,agree,agree,agree,strongly_agree,disagree,disagree,agree,agree,disagree,option,option,agree,option,None,yes,no,no,no,no,yes,yes,yes,no,No comment,The teachers should change their teaching style,v5qpaMybKZaNr7HvESn8Rj,uuid:f86cd15f-b051-4df7-893b-5c44d1ebff79,agogUcQmdhjWi8cjGrBBwU,f86cd15f-b051-4df7-893b-5c44d1ebff79,[],submitted_via_web,"[None, None]",2021-10-21 19:24:12,[],[],{},,,
36,225183682,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T22:23:28.972+03:00,2021-10-21T22:30:33.612+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,female,16_20,form_four,english,strongly_agree,agree,disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,agree,strongly_agree,agree,strongly_disagree,agree,agree,agree,agree,strongly_agree,agree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,agree,agree,agree,agree,option,option,None,yes,yes,no,yes,yes,yes,yes,yes,no,Too many corporal punishment,To promote more cooperation and be kind to students,v5qpaMybKZaNr7HvESn8Rj,uuid:75887062-d9d7-4a09-a8ee-a0fa7c3f74df,agogUcQmdhjWi8cjGrBBwU,75887062-d9d7-4a09-a8ee-a0fa7c3f74df,[],submitted_via_web,"[None, None]",2021-10-21 19:30:45,[],[],{},,,
37,225183720,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-21T22:23:57.416+03:00,2021-10-21T22:30:45.592+03:00,WAILES SECONDARY SCHOOL,public,day_school,girls_and_boys,male,16_20,form_four,physics,agree,agree,strongly_agree,disagree,agree,strongly_disagree,agree,disagree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,disagree,agree,strongly_agree,strongly_agree,agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_disagree,strongly_agree,agree,agree,strongly_agree,agree,strongly_agree,disagree,Many Physics teachers have no power on managing us in most public schools in Physics subject,no,no,no,no,no,yes,yes,yes,no,Also most of teachers do not give inspiration to their students,My teacher is supposed to give me faith and beliefs into success,v5qpaMybKZaNr7HvESn8Rj,uuid:effcb719-b6f1-4ec5-9d0f-63561c4c412b,agogUcQmdhjWi8cjGrBBwU,effcb719-b6f1-4ec5-9d0f-63561c4c412b,[],submitted_via_web,"[None, None]",2021-10-21 19:30:59,[],[],{},,,
38,225233005,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-18T19:47:17.995+03:00,2021-10-22T05:09:08.011+03:00,Viwandani Secondary school,public,day_school,girls_and_boys,female,11_15,form_two,english,agree,agree,disagree,strongly_agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,disagree,agree,strongly_agree,strongly_agree,agree,strongly_disagree,strongly_disagree,disagree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree,agree,agree,agree,agree,strongly_agree,strongly_agree,strongly_agree,No,yes,no,no,no,no,yes,no,no,no,Enough time for individual study or learning,To use time appropriately,v5qpaMybKZaNr7HvESn8Rj,uuid:8d599441-f3b4-4c9d-99ee-e801c0e4d0f3,agogUcQmdhjWi8cjGrBBwU,8d599441-f3b4-4c9d-99ee-e801c0e4d0f3,[],submitted_via_web,"[None, None]",2021-10-22 2:09:20,[],[],{},,,
39,225233399,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-22T05:09:08.284+03:00,2021-10-22T05:13:19.006+03:00,Viwandani Secondary school,public,day_school,girls_and_boys,female,11_15,form_two,english,strongly_agree,agree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,agree,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,disagree,strongly_disagree,strongly_disagree,strongly_agree,agree,disagree,strongly_agree,strongly_agree,strongly_agree,disagree,strongly_disagree,strongly_disagree,strongly_disagree,disagree,agree,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,agree,strongly_agree,agree,strongly_agree,strongly_agree,agree,No comment,no,no,no,no,no,no,yes,no,no,None,Teachers to increase relationships to both the students who score high and students who score low to improve performance,v5qpaMybKZaNr7HvESn8Rj,uuid:3d1b0a7e-983a-4637-ae3c-91ac513cb930,agogUcQmdhjWi8cjGrBBwU,3d1b0a7e-983a-4637-ae3c-91ac513cb930,[],submitted_via_web,"[None, None]",2021-10-22 2:13:31,[],[],{},,,
40,225234178,d4af534c1c354ec6b1a5949a8fee1bc3,2021-10-22T05:13:19.533+03:00,2021-10-22T05:22:13.208+03:00,Viwandani Secondary school,public,day_school,girls_and_boys,male,11_15,form_two,english,agree,agree,strongly_agree,agree,strongly_agree,disagree,agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,agree,strongly_agree,disagree,strongly_disagree,disagree,strongly_agree,agree,strongly_agree,strongly_agree,agree,strongly_agree,disagree,strongly_disagree,disagree,agree,strongly_agree,strongly_agree,strongly_agree,disagree,agree,strongly_agree,strongly_agree,disagree,strongly_agree,agree,strongly_agree,agree,strongly_agree,agree,agree,None,no,no,no,yes,no,yes,yes,no,no,"More school punishment, stress of life and poverty",Teacher should listen what students needs to succeed,v5qpaMybKZaNr7HvESn8Rj,uuid:0e93dd0e-b0bf-4fba-8252-a1d75637b314,agogUcQmdhjWi8cjGrBBwU,0e93dd0e-b0bf-4fba-8252-a1d75637b314,[],submitted_via_web,"[None, None]",2021-10-22 2:22:25,[],[],{},,,
